Date,d10_pd,d9_pd,d8_pd,d7_pd,d6_pd,d5_pd,d4_pd,d3_pd,d2_pd,d1_pd,Trend,VolumeTrend,Volatility,PreviousClose,PriceDirection
2019-01-24,3.3000000000000114,12.080000000000041,12.370000000000005,9.830000000000041,11.710000000000036,11.53000000000003,18.560000000000002,24.200000000000045,17.370000000000005,18.08000000000004,1.5467272727272743,-0.010353648328107342,5.498272546900529,358.61,Positive
2019-01-25,8.78000000000003,9.069999999999993,6.53000000000003,8.410000000000025,8.230000000000018,15.259999999999991,20.900000000000034,14.069999999999993,14.78000000000003,14.439999999999998,1.0491515151515145,-0.01418321164611449,4.286695813794115,358.27,Positive
2019-01-28,0.2899999999999636,-2.25,-0.37000000000000455,-0.5500000000000114,6.479999999999961,12.120000000000005,5.289999999999964,6.0,5.659999999999968,11.589999999999975,1.2853333333333328,0.008236359833581132,4.784598624754222,364.2,Positive
2019-01-29,-2.5399999999999636,-0.6599999999999682,-0.839999999999975,6.189999999999998,11.830000000000041,5.0,5.710000000000036,5.3700000000000045,11.300000000000011,10.07000000000005,1.3332727272727272,0.007702038069073211,4.8671265650278706,362.97,Positive
2019-01-30,1.8799999999999955,1.6999999999999886,8.729999999999961,14.370000000000005,7.539999999999964,8.25,7.909999999999968,13.839999999999975,12.610000000000014,14.550000000000011,1.195636363636366,-0.01477333666959758,4.5149325576358335,364.91,Positive
2019-01-31,-0.18000000000000682,6.849999999999966,12.490000000000009,5.659999999999968,6.3700000000000045,6.029999999999973,11.95999999999998,10.730000000000018,12.670000000000016,35.48000000000002,2.2511515151515193,0.15063180475935514,9.065130114896322,387.72,Positive
2019-02-01,7.029999999999973,12.670000000000016,5.839999999999975,6.550000000000011,6.2099999999999795,12.139999999999986,10.910000000000025,12.850000000000023,35.660000000000025,33.56,2.7500606060606096,0.17297173674215316,10.478701064540404,385.62,Positive
2019-02-04,5.640000000000043,-1.1899999999999977,-0.47999999999996135,-0.8199999999999932,5.110000000000014,3.8800000000000523,5.82000000000005,28.630000000000052,26.53000000000003,28.340000000000032,3.4095757575757606,0.11376640074807873,11.859290197984032,387.43,Positive
2019-02-05,-6.830000000000041,-6.1200000000000045,-6.460000000000036,-0.5300000000000296,-1.759999999999991,0.18000000000000682,22.99000000000001,20.889999999999986,22.69999999999999,32.26999999999998,4.62357575757576,0.09566821835903577,14.327693498955098,397.0,Positive
2019-02-06,0.7100000000000364,0.37000000000000455,6.300000000000011,5.07000000000005,7.010000000000048,29.82000000000005,27.720000000000027,29.53000000000003,39.10000000000002,52.28000000000003,5.710000000000001,0.11441001105992253,17.291614412772454,410.18,Negative
