Date,d10_pd,d9_pd,d8_pd,d7_pd,d6_pd,d5_pd,d4_pd,d3_pd,d2_pd,d1_pd,Trend,VolumeTrend,Volatility,PreviousClose,DayClose
2017-02-10,-1.9899999999997817,-15.779999999999745,-17.809999999999945,-17.129999999999654,-15.829999999999927,0.7400000000002365,-4.119999999999891,-3.599999999999909,-2.0099999999997635,11.190000000000055,2.070666666666654,0.0,9.131423985337644,2307.87,2337.58
2017-02-13,-13.789999999999964,-15.820000000000164,-15.139999999999873,-13.840000000000146,2.730000000000018,-2.130000000000109,-1.6100000000001273,-0.01999999999998181,13.179999999999836,21.409999999999854,3.8013939393939244,0.0,12.021790257694532,2316.1,2349.25
2017-02-14,-2.0300000000002,-1.349999999999909,-0.0500000000001819,16.519999999999982,11.659999999999854,12.179999999999836,13.769999999999982,26.9699999999998,35.19999999999982,47.34999999999991,5.015999999999995,0.0,15.473124312820586,2328.25,2347.22
2017-02-15,0.680000000000291,1.9800000000000182,18.550000000000182,13.690000000000055,14.210000000000036,15.800000000000182,29.0,37.23000000000002,49.38000000000011,58.710000000000036,6.03024242424241,0.0,18.375765589493103,2337.58,2351.16
2017-02-16,1.2999999999997272,17.86999999999989,13.009999999999764,13.529999999999745,15.11999999999989,28.31999999999971,36.54999999999973,48.69999999999982,58.029999999999745,69.69999999999982,7.0147272727272725,0.0,21.234157412056643,2349.25,2365.38
2017-02-17,16.570000000000164,11.710000000000036,12.230000000000018,13.820000000000164,27.019999999999982,35.25,47.40000000000009,56.73000000000002,68.40000000000009,66.36999999999989,7.1303030303030175,0.0,21.530123083716884,2347.22,2362.82
2017-02-21,-4.860000000000127,-4.3400000000001455,-2.75,10.449999999999818,18.679999999999836,30.829999999999927,40.159999999999854,51.82999999999993,49.79999999999973,53.73999999999978,7.760969696969686,0.0,22.79184161054123,2351.16,2363.81
2017-02-22,0.5199999999999818,2.1100000000001273,15.309999999999945,23.539999999999964,35.690000000000055,45.01999999999998,56.690000000000055,54.659999999999854,58.59999999999991,72.82000000000016,8.191878787878787,0.0,23.900691705471623,2365.38,2367.34
2017-02-23,1.5900000000001455,14.789999999999964,23.019999999999982,35.17000000000007,44.5,56.17000000000007,54.13999999999987,58.07999999999993,72.30000000000018,69.74000000000024,7.635151515151526,0.0,22.52065496383267,2362.82,2369.75
2017-02-24,13.199999999999818,21.429999999999836,33.57999999999993,42.909999999999854,54.57999999999993,52.54999999999973,56.48999999999978,70.71000000000004,68.15000000000009,69.13999999999987,6.393090909090925,0.0,19.11764588018101,2363.81,2363.64
2017-02-27,8.230000000000018,20.38000000000011,29.710000000000036,41.38000000000011,39.34999999999991,43.289999999999964,57.51000000000022,54.95000000000027,55.940000000000055,59.470000000000255,5.385515151515173,0.0,16.328365166176372,2367.34,2395.96
2017-02-28,12.150000000000091,21.480000000000018,33.15000000000009,31.11999999999989,35.059999999999945,49.2800000000002,46.720000000000255,47.710000000000036,51.24000000000024,53.65000000000009,4.337212121212138,0.0,13.183971480551731,2369.75,2381.92
2017-03-01,9.329999999999927,21.0,18.9699999999998,22.909999999999854,37.13000000000011,34.570000000000164,35.559999999999945,39.090000000000146,41.5,35.38999999999987,3.1153333333333437,0.0,10.122614533805054,2363.64,2383.12
2017-03-02,11.670000000000073,9.639999999999873,13.579999999999927,27.800000000000182,25.240000000000236,26.230000000000018,29.76000000000022,32.17000000000007,26.059999999999945,58.38000000000011,3.84939393939395,0.0,13.159680125291851,2395.96,2375.31
2017-03-03,-2.0300000000002,1.9099999999998545,16.13000000000011,13.570000000000164,14.559999999999945,18.090000000000146,20.5,14.389999999999873,46.710000000000036,32.67000000000007,3.8880000000000146,0.0,13.238514267092121,2381.92,2368.39
2017-03-06,3.9400000000000546,18.16000000000031,15.600000000000364,16.590000000000146,20.120000000000346,22.5300000000002,16.420000000000073,48.74000000000024,34.70000000000027,35.90000000000009,3.4607272727272678,0.0,12.245356670999847,2383.12,2362.98
2017-03-07,14.220000000000255,11.66000000000031,12.650000000000091,16.18000000000029,18.590000000000146,12.480000000000018,44.80000000000018,30.76000000000022,31.960000000000036,24.15000000000009,2.434969696969678,0.0,10.443892234219948,2375.31,2364.87
2017-03-08,-2.5599999999999454,-1.5700000000001637,1.9600000000000364,4.369999999999891,-1.7400000000002365,30.579999999999927,16.539999999999964,17.73999999999978,9.929999999999836,3.0099999999997635,1.687030303030282,0.0,10.264513821901161,2368.39,2372.6
