Date,d10_pd,d9_pd,d8_pd,d7_pd,d6_pd,d5_pd,d4_pd,d3_pd,d2_pd,d1_pd,Trend,VolumeTrend,Volatility,PreviousClose,DayClose
2019-04-01,0.4799999999999969,0.10000000000000142,0.509999999999998,2.240000000000002,1.2299999999999969,0.6599999999999966,0.1700000000000017,0.5899999999999963,0.6499999999999986,0.9600000000000009,0.010848484848484918,-0.016789762850038983,0.5853964468631496,47.49,48.84
2019-04-02,-0.37999999999999545,0.030000000000001137,1.7600000000000051,0.75,0.17999999999999972,-0.30999999999999517,0.10999999999999943,0.1700000000000017,0.480000000000004,0.8000000000000043,0.020666666666666708,-0.06225921910745791,0.5963631444011279,47.81,48.92
2019-04-03,0.4099999999999966,2.1400000000000006,1.1299999999999955,0.5599999999999952,0.07000000000000028,0.4899999999999949,0.5499999999999972,0.8599999999999994,1.1799999999999997,1.8799999999999955,0.03363636363636372,-0.08043405720809839,0.6291907500909406,48.51,49.25
2019-04-04,1.730000000000004,0.7199999999999989,0.14999999999999858,-0.3399999999999963,0.0799999999999983,0.14000000000000057,0.45000000000000284,0.7700000000000031,1.4699999999999989,1.8000000000000043,0.06915151515151534,-0.10839101706273295,0.7080684995111708,48.84,50.03
2019-04-05,-1.0100000000000051,-1.5800000000000054,-2.0700000000000003,-1.6500000000000057,-1.5900000000000034,-1.2800000000000011,-0.9600000000000009,-0.2600000000000051,0.07000000000000028,0.14999999999999858,0.20254545454545486,-0.05842844054029814,0.7310102598459208,48.92,49.88
2019-04-08,-0.5700000000000003,-1.0599999999999952,-0.6400000000000006,-0.5799999999999983,-0.269999999999996,0.05000000000000426,0.75,1.0800000000000054,1.1600000000000037,1.490000000000002,0.284787878787879,-0.06649720183191409,0.858235981534217,49.25,50.15
2019-04-09,-0.4899999999999949,-0.07000000000000028,-0.00999999999999801,0.30000000000000426,0.6200000000000045,1.3200000000000003,1.6500000000000057,1.730000000000004,2.0600000000000023,2.8400000000000034,0.3535151515151516,-0.04268787795175966,1.0288950383785511,50.03,49.74
2019-04-10,0.4199999999999946,0.4799999999999969,0.7899999999999991,1.1099999999999994,1.8099999999999952,2.1400000000000006,2.219999999999999,2.549999999999997,3.3299999999999983,3.1799999999999997,0.3469696969696973,0.004632390122517846,1.012067685483536,49.88,49.72
2019-04-11,0.060000000000002274,0.37000000000000455,0.6900000000000048,1.3900000000000006,1.720000000000006,1.8000000000000043,2.1300000000000026,2.9100000000000037,2.760000000000005,3.030000000000001,0.34460606060606064,0.0135815129920772,1.006212701172073,50.15,49.81
2019-04-12,0.3100000000000023,0.6300000000000026,1.3299999999999983,1.6600000000000037,1.740000000000002,2.0700000000000003,2.8500000000000014,2.700000000000003,2.969999999999999,2.5600000000000023,0.28715151515151516,0.0014928189575172592,0.8773687936096197,49.74,49.81
2019-04-15,0.3200000000000003,1.019999999999996,1.3500000000000014,1.4299999999999997,1.759999999999998,2.539999999999999,2.3900000000000006,2.6599999999999966,2.25,2.229999999999997,0.21824242424242413,0.009122349866952479,0.7184879957243542,49.72,50.78
2019-04-16,0.6999999999999957,1.0300000000000011,1.1099999999999994,1.4399999999999977,2.219999999999999,2.0700000000000003,2.3399999999999963,1.9299999999999997,1.9099999999999966,2.0,0.14854545454545462,0.002759596079849589,0.5350000000000001,49.81,50.97
2019-04-17,0.3300000000000054,0.4100000000000037,0.740000000000002,1.5200000000000031,1.3700000000000045,1.6400000000000006,1.230000000000004,1.2100000000000009,1.3000000000000043,1.3000000000000043,0.10127272727272725,0.007436543716352915,0.42991278185231885,49.81,51.13
2019-04-18,0.0799999999999983,0.4099999999999966,1.1899999999999977,1.0399999999999991,1.3099999999999952,0.8999999999999986,0.8799999999999955,0.9699999999999989,0.9699999999999989,1.9399999999999977,0.11315151515151527,0.018693169141258032,0.4720688509105424,50.78,51.87
2019-04-22,0.3299999999999983,1.1099999999999994,0.9600000000000009,1.2299999999999969,0.8200000000000003,0.7999999999999972,0.8900000000000006,0.8900000000000006,1.8599999999999994,2.049999999999997,0.11721212121212125,0.005143476499670662,0.48639901315689327,50.97,51.79
