Date,d10_pd,d9_pd,d8_pd,d7_pd,d6_pd,d5_pd,d4_pd,d3_pd,d2_pd,d1_pd,Trend,VolumeTrend,Volatility,PreviousClose,DayClose
2017-04-06,-0.8100000000000023,-0.6299999999999955,1.4099999999999966,2.519999999999982,3.819999999999993,5.409999999999997,5.159999999999997,4.269999999999982,2.8499999999999943,0.9699999999999989,0.38903030303030267,0.010610212100293503,2.117163432520028,143.62,143.74
2017-04-07,0.18000000000000682,2.219999999999999,3.329999999999984,4.6299999999999955,6.219999999999999,5.969999999999999,5.079999999999984,3.6599999999999966,1.7800000000000011,1.9000000000000057,0.0918181818181821,-0.004752227244069913,1.8843091572244686,143.74,143.11
2017-04-10,2.039999999999992,3.1499999999999773,4.449999999999989,6.039999999999992,5.789999999999992,4.899999999999977,3.4799999999999898,1.5999999999999943,1.7199999999999989,1.0900000000000034,-0.25078787878787695,-0.035290769307010174,1.7130218912786805,143.11,143.85
2017-04-11,1.1099999999999852,2.4099999999999966,4.0,3.75,2.859999999999985,1.4399999999999977,-0.4399999999999977,-0.3199999999999932,-0.9499999999999886,-0.21000000000000796,-0.4302424242424228,0.001267267362126403,1.7310762548195242,143.85,144.35
2017-04-12,1.3000000000000114,2.890000000000015,2.640000000000015,1.75,0.3300000000000125,-1.549999999999983,-1.4299999999999784,-2.059999999999974,-1.3199999999999932,-0.8199999999999932,-0.5058787878787876,0.011017890062582594,1.7603866052660107,144.35,143.83
2017-04-13,1.5900000000000034,1.3400000000000034,0.44999999999998863,-0.9699999999999989,-2.8499999999999943,-2.7299999999999898,-3.359999999999985,-2.6200000000000045,-2.1200000000000045,-2.6399999999999864,-0.5132727272727267,0.008136594016088745,1.7695109493868604,143.83,142.92
2017-04-17,-0.25,-1.1400000000000148,-2.5600000000000023,-4.439999999999998,-4.319999999999993,-4.949999999999989,-4.210000000000008,-3.710000000000008,-4.22999999999999,-5.140000000000015,-0.4323030303030305,0.001645837340645115,1.5634784936160755,142.92,147.25
2017-04-18,-0.8900000000000148,-2.3100000000000023,-4.189999999999998,-4.069999999999993,-4.699999999999989,-3.960000000000008,-3.460000000000008,-3.9799999999999898,-4.890000000000015,-0.5600000000000023,-0.06951515151515156,0.16616921457623085,1.452325376766512,147.25,143.36
2017-04-19,-1.4199999999999875,-3.299999999999983,-3.1799999999999784,-3.809999999999974,-3.069999999999993,-2.569999999999993,-3.089999999999975,-4.0,0.3300000000000125,-3.559999999999974,0.02854545454545413,0.29549837381792393,1.2382410912257742,143.36,139.76
2017-04-20,-1.8799999999999955,-1.759999999999991,-2.3899999999999864,-1.6500000000000057,-1.1500000000000057,-1.6699999999999875,-2.5800000000000125,1.75,-2.1399999999999864,-5.740000000000009,-0.12127272727272832,0.33933710404540723,1.718187708022615,139.76,141.18
2017-04-21,0.12000000000000455,-0.5099999999999909,0.22999999999998977,0.7299999999999898,0.21000000000000796,-0.700000000000017,3.6299999999999955,-0.2599999999999909,-3.8600000000000136,-2.4399999999999977,-0.24939393939393997,0.2693160217844129,1.8622526681414646,141.18,142.87
2017-04-24,-0.6299999999999955,0.10999999999998522,0.6099999999999852,0.09000000000000341,-0.8200000000000216,3.509999999999991,-0.37999999999999545,-3.980000000000018,-2.5600000000000023,-0.8700000000000045,-0.2477575757575757,0.25897603304845357,1.8616218735285648,142.87,143.83
2017-04-25,0.7399999999999807,1.2399999999999807,0.7199999999999989,-0.19000000000002615,4.139999999999986,0.25,-3.3500000000000227,-1.9300000000000068,-0.2400000000000091,0.7199999999999989,-0.22521212121211975,0.09987340129707847,1.8688017551361635,143.83,152.16
2017-04-26,0.5,-0.01999999999998181,-0.9300000000000068,3.4000000000000057,-0.4899999999999807,-4.090000000000003,-2.6699999999999875,-0.9799999999999898,-0.01999999999998181,8.310000000000002,0.292303030303031,0.13404078204726214,3.2539712660071225,152.16,150.17
2017-04-27,-0.5199999999999818,-1.4300000000000068,2.9000000000000057,-0.9899999999999807,-4.590000000000003,-3.1699999999999875,-1.4799999999999898,-0.5199999999999818,7.810000000000002,5.819999999999993,0.6338787878787873,0.08051808536941794,3.724040950365608,150.17,153.08
2017-04-28,-0.910000000000025,3.4199999999999875,-0.46999999999999886,-4.070000000000022,-2.6500000000000057,-0.960000000000008,0.0,8.329999999999984,6.339999999999975,9.25,1.0289696969696975,-0.043548278793363364,4.460779752464809,153.08,152.2
2017-05-01,4.3300000000000125,0.44000000000002615,-3.1599999999999966,-1.7399999999999807,-0.04999999999998295,0.910000000000025,9.240000000000009,7.25,10.160000000000025,9.280000000000001,1.2032727272727262,-0.24828945104240202,4.750524602609692,152.2,155.35
2017-05-02,-3.8899999999999864,-7.490000000000009,-6.069999999999993,-4.3799999999999955,-3.4199999999999875,4.909999999999997,2.9199999999999875,5.8300000000000125,4.949999999999989,8.099999999999994,1.7255757575757558,-0.04161894804483528,5.435813094652903,155.35,156.45
2017-05-03,-3.6000000000000227,-2.180000000000007,-0.4900000000000091,0.46999999999999886,8.799999999999983,6.809999999999974,9.719999999999999,8.839999999999975,11.98999999999998,13.089999999999975,1.9503636363636354,-0.01711344956212763,5.865419422343125,156.45,155.59
2017-05-04,1.420000000000016,3.1100000000000136,4.070000000000022,12.400000000000006,10.409999999999997,13.320000000000022,12.439999999999998,15.590000000000003,16.689999999999998,15.830000000000013,1.7295757575757567,-0.030929698084021136,5.3512873217572565,155.59,157.25
2017-05-05,1.6899999999999977,2.6500000000000057,10.97999999999999,8.98999999999998,11.900000000000006,11.019999999999982,14.169999999999987,15.269999999999982,14.409999999999997,16.069999999999993,1.5021212121212117,-0.08010114119624905,4.754493138074758,157.25,156.6
2017-05-08,0.960000000000008,9.289999999999992,7.299999999999983,10.210000000000008,9.329999999999984,12.47999999999999,13.579999999999984,12.719999999999999,14.379999999999995,13.72999999999999,1.1570909090909087,-0.11706695466144655,3.845609964621994,156.6,156.38
2017-05-09,8.329999999999984,6.339999999999975,9.25,8.369999999999976,11.519999999999982,12.619999999999976,11.759999999999991,13.419999999999987,12.769999999999982,12.549999999999983,0.6976363636363639,-0.24220322927558469,2.2966412432071333,156.38,157.46
2017-05-10,-1.990000000000009,0.9200000000000159,0.03999999999999204,3.1899999999999977,4.289999999999992,3.430000000000007,5.090000000000003,4.439999999999998,4.219999999999999,5.300000000000011,0.7003030303030311,-0.02506290791854288,2.301712623243834,157.46,160.28
2017-05-11,2.910000000000025,2.030000000000001,5.180000000000007,6.280000000000001,5.420000000000016,7.0800000000000125,6.430000000000007,6.210000000000008,7.2900000000000205,10.110000000000014,0.6598787878787884,-0.028998590160223183,2.150242776990543,160.28,158.54
