Date,OpenPrice,ClosePrice,Trend,VolumeTrend,Volatility,PriceDirection
08/11/2017,110.78,111.35,0.8610714285714292,-0.058298804628497305,2.2450880624517304,Negative
09/11/2017,111.0,111.41,1.0810714285714287,-0.10360239456935078,2.4670555861808467,Negative
10/11/2017,110.61,109.23,1.2860714285714276,-0.11452946430444713,2.7813188766981645,Positive
13/11/2017,109.41,110.27,1.0853571428571425,-0.04487913035095589,2.508105228401449,Positive
14/11/2017,110.19,112.36,0.4871428571428564,-0.023992411281388546,1.9127072383383275,Neutral
15/11/2017,111.91,112.71,-0.2189285714285715,0.22298613346760215,1.1015554864807828,Negative
16/11/2017,112.05,111.85,-0.2582142857142854,0.026725874726296336,1.1195461908601105,Neutral
17/11/2017,111.58,111.87,-0.32357142857142873,0.10207764613240565,1.1367605243831767,Neutral
20/11/2017,111.42,112.47,-0.4432142857142855,0.12893385111447453,1.198817444528615,Negative
21/11/2017,112.01,111.77,-0.1385714285714291,0.05570022664276155,0.7435244255763033,Neutral
22/11/2017,112.43,112.04,0.07928571428571313,0.047854263508196195,0.33486518761667394,Negative
24/11/2017,112.21,112.07,0.058571428571428115,0.0013402118515592463,0.32445244297909254,Neutral
27/11/2017,112.48,111.47,0.04178571428571449,0.12754456407988465,0.28544987765466173,Positive
28/11/2017,111.5,111.42,0.10892857142857189,0.05321279770373537,0.33834531328275835,Positive
29/11/2017,111.79,112.95,-0.006071428571429269,0.020719356296931564,0.5063797074955374,Positive
30/11/2017,112.97,115.09,-0.3975000000000011,0.004031090986227057,1.1951859218360572,Positive
01/12/2017,115.2,118.6,-0.9714285714285713,-0.15694743177748535,2.430718378737999,Negative
04/12/2017,118.53,117.4,-1.2114285714285726,-0.2228540164207905,2.7163510938952875,Positive
05/12/2017,118.41,118.91,-1.426071428571429,-0.2802480481640768,3.0093948133897515,Negative
06/12/2017,118.44,117.76,-1.1875000000000004,-0.2629748994613865,2.70951460371689,Neutral
07/12/2017,117.9,117.34,-0.6721428571428576,0.034343562519786285,1.963341591288084,Positive
08/12/2017,117.15,117.96,-0.23035714285714282,0.1285218275620518,1.151160904726799,Neutral
11/12/2017,118.23,118.34,0.04392857142857081,0.17080247531215154,0.5535304132270814,Negative
12/12/2017,118.13,118.13,-0.044642857142856054,0.029378922284522744,0.5087439514758506,Negative
13/12/2017,117.99,116.96,0.1467857142857153,0.024099470611199506,0.5958872650536016,Negative
14/12/2017,116.71,116.98,0.10464285714285813,-0.00348567511547808,0.5119829397667902,Negative
15/12/2017,117.38,114.89,0.38178571428571445,-0.062453571982936,1.082199197024658,Positive
18/12/2017,114.86,115.27,0.5757142857142855,-0.2559543234266236,1.2766889573727622,Positive
19/12/2017,115.65,117.04,0.4174999999999994,-0.12988145307742674,1.2097866231155763,Positive
20/12/2017,117.41,118.84,-0.02071428571428725,-0.07660202943297453,1.3091951102622923,Positive
21/12/2017,119.42,119.74,-0.5075000000000003,-0.050295946466576744,1.6154496436040364,Positive
22/12/2017,120.56,120.3,-0.8296428571428565,0.07620762157120989,1.9594241136473884,Neutral
26/12/2017,119.93,120.09,-1.012857142857143,0.21454809336699127,2.1190891381700308,Positive
27/12/2017,120.09,120.1,-0.7874999999999999,0.180745846615494,1.774457088572071,Positive
28/12/2017,120.23,120.54,-0.4775,0.0401690114601702,1.1320831439863217,Positive
29/12/2017,120.67,120.92,-0.27285714285714385,0.14068455422710158,0.61169219950787,Positive
02/01/2018,121.2,120.55,-0.14714285714285785,0.07582006860959935,0.358449040012267,Positive
03/01/2018,121.47,123.61,-0.41678571428571476,-0.03883226459983915,1.149381377533327,Positive
04/01/2018,123.82,125.98,-0.8821428571428577,-0.1620174879693537,2.083725078814774,Positive
05/01/2018,126.22,128.08,-1.3396428571428596,-0.29707478657746433,2.918824896342744,Positive
08/01/2018,128.7,128.47,-1.555000000000001,-0.24122603028740214,3.252627195586577,Neutral
09/01/2018,129.13,129.58,-1.6532142857142882,-0.11690839563165342,3.405037085116759,Negative
10/01/2018,129.77,127.9,-1.302857142857145,-0.09916875522138693,2.966383079008609,Positive
11/01/2018,127.94,128.0,-0.6610714285714295,0.10140660423663997,1.8262205870740453,Neutral
12/01/2018,128.39,129.24,-0.3232142857142862,0.10259611951493848,1.0775955850401224,Negative
16/01/2018,129.38,128.32,-0.02428571428571264,0.09447133733818507,0.6014913438568318,Negative
17/01/2018,128.79,125.88,0.31964285714285906,0.021196470069577387,1.1074865825879132,Positive
18/01/2018,126.61,126.76,0.4350000000000019,0.03155429040112601,1.204976077330494,Neutral
19/01/2018,126.6,126.11,0.40035714285714386,0.04854601146478863,1.1465529527542078,Positive
22/01/2018,126.69,127.56,0.3264285714285714,-0.04237908615848805,1.1339564113567802,Negative
23/01/2018,127.8,127.25,0.25928571428571456,-0.08192001827816733,1.1082897285678435,Negative
24/01/2018,126.81,126.48,0.07071428571428463,-0.045777300054711964,0.795925850304959,Neutral
25/01/2018,126.99,126.2,-0.05500000000000051,-0.00296891470458556,0.5735069346412771,Neutral
26/01/2018,126.21,125.63,0.15321428571428647,-0.03962254437335689,0.6232174580353168,Neutral
29/01/2018,126.27,126.93,0.08749999999999956,-0.14693075751382406,0.633377728483389,Negative
30/01/2018,128.8,125.97,0.22357142857142878,-0.09277001201421896,0.6503374320383276,Negative
31/01/2018,125.44,124.71,0.28250000000000114,-0.09859406857380335,0.7841412825635526,Negative
01/02/2018,125.08,125.63,0.1853571428571444,-0.30769457446866916,0.6595638633187267,Negative
02/02/2018,125.3,123.54,0.3642857142857147,-0.308859258116463,1.0179511234808472,Negative
05/02/2018,123.14,123.1,0.5253571428571435,-0.16680191926663315,1.2676267396281964,Negative
