Date,OpenPrice,ClosePrice,Trend,VolumeTrend,Volatility,PriceDirection
10/01/2017,31.71,30.95,0.7529999999999999,-0.04456437132548045,1.2429577627578499,Negative
11/01/2017,30.9,30.71,0.9979999999999988,0.007109835534742877,1.4510354923295286,Negative
12/01/2017,30.73,31.05,0.6699999999999995,0.05263616014080396,1.1192426010476904,Negative
13/01/2017,31.39,30.55,0.2819999999999994,0.14947988081267152,0.509336823722769,Negative
17/01/2017,30.12,30.03,0.19999999999999954,0.1255292018687718,0.35991110013446337,Neutral
18/01/2017,30.33,30.05,0.23399999999999987,0.09325023642198293,0.39244872276515297,Neutral
19/01/2017,29.93,30.21,0.2179999999999999,0.01426659027009187,0.38420827684993974,Negative
20/01/2017,30.26,29.85,0.12199999999999978,-0.02977746570889192,0.2354909764725602,Positive
23/01/2017,30.28,29.98,0.030000000000000072,-0.001992261297394492,0.11620671237067147,Positive
24/01/2017,29.75,29.3,0.17300000000000001,-0.03940358174400054,0.31147391544076364,Positive
25/01/2017,29.59,30.59,-0.020999999999999786,-0.14037755165381258,0.425234053198941,Negative
26/01/2017,30.66,30.86,-0.2629999999999995,-0.0799369992661166,0.5537725164722419,Negative
27/01/2017,30.84,29.7,-0.0999999999999995,-0.05798586800234353,0.5711602227046275,Negative
30/01/2017,29.8,29.09,0.13100000000000026,-0.028960630630496854,0.7004969664459652,Negative
31/01/2017,28.98,29.39,0.41699999999999976,-0.009003083304159245,0.6856413056402012,Negative
01/02/2017,29.54,28.97,0.409,-0.10840378594113247,0.678038346998162,Negative
02/02/2017,29.44,28.12,0.3279999999999995,-0.09494588002330849,0.5312099396660416,Positive
03/02/2017,28.24,28.17,0.3109999999999995,-0.04907128007409349,0.511249449877454,Positive
06/02/2017,28.25,28.66,0.22599999999999956,0.10053020872314593,0.4818049397837257,Positive
07/02/2017,28.67,28.59,0.021999999999999787,0.1901958340034111,0.3187098994383441,Positive
08/02/2017,28.75,28.43,-0.10399999999999951,0.1286141677097339,0.21712669112755287,Positive
09/02/2017,28.25,29.55,-0.2529999999999997,-0.0031523525356692513,0.46647615158762396,Positive
10/02/2017,29.87,30.18,-0.3999999999999998,-0.09087084837859992,0.6737774113162299,Negative
13/02/2017,30.49,30.15,-0.4869999999999997,-0.016029952709165293,0.7467797533409698,Negative
14/02/2017,29.83,29.66,-0.30599999999999955,-0.0022488353012666967,0.6346211468269866,Positive
15/02/2017,29.53,29.92,-0.02200000000000013,0.25577806459450014,0.2534087607009666,Positive
16/02/2017,29.84,30.15,0.028999999999999873,0.031018717470603595,0.1993389073914065,Negative
17/02/2017,30.17,30.0,-0.01900000000000012,-0.0421211172128393,0.18117394956229152,Negative
21/02/2017,29.75,29.92,-0.060000000000000116,0.07811699279218635,0.15899685531481383,Negative
22/02/2017,30.09,29.99,0.009000000000000365,-0.04141053942997022,0.08404760555780165,Negative
23/02/2017,29.41,28.9,0.25100000000000017,-0.3154942435810877,0.45225656435258105,Neutral
24/02/2017,29.17,29.4,0.2220000000000005,-0.22464368771057197,0.4325921867070654,Negative
27/02/2017,28.82,28.94,0.25500000000000006,-0.1195319447074712,0.4638103060519463,Positive
28/02/2017,28.62,28.51,0.2919999999999991,0.062160607739726884,0.5068096289535144,Positive
01/03/2017,28.51,29.28,0.012999999999999129,-0.19845425208347447,0.3136622387218449,Negative
02/03/2017,29.6,29.38,-0.030000000000000103,-0.12413519353870857,0.3389631248380852,Negative
03/03/2017,29.26,28.13,0.07500000000000076,-0.12930462536483348,0.47071859959003115,Negative
06/03/2017,28.24,28.09,0.1990000000000005,0.13953167262125746,0.5530786562506278,Negative
07/03/2017,28.01,28.21,0.34299999999999986,0.4199506270029581,0.583486075240875,Negative
08/03/2017,28.23,27.41,0.3859999999999995,0.052147887921808134,0.6362263748069547,Negative
09/03/2017,27.42,27.27,0.23999999999999985,-0.03765612277817894,0.39791456369426853,Positive
10/03/2017,27.15,27.01,0.30999999999999966,-0.08782895408112405,0.4701659281572835,Positive
13/03/2017,27.16,27.45,0.19200000000000017,0.0040785492215929696,0.4007992015960112,Positive
14/03/2017,27.53,27.88,-0.1119999999999998,0.15400763641719004,0.2835207223467089,Positive
15/03/2017,27.57,27.59,-0.1509999999999998,0.15741147178689652,0.2932575659723029,Positive
16/03/2017,27.86,28.31,-0.27399999999999947,-0.01633896586202585,0.4339769579136653,Positive
17/03/2017,28.49,28.5,-0.25300000000000006,-0.07753853922278268,0.4041088962148693,Negative
20/03/2017,28.59,28.28,-0.17100000000000035,-0.17397948688091913,0.329933326597966,Negative
21/03/2017,28.21,28.54,-0.18700000000000006,-0.17473427257987822,0.3424967153127164,Negative
22/03/2017,28.5,27.52,0.15399999999999997,-0.04929013426152055,0.3693237062523878,Negative
23/03/2017,27.38,27.53,0.2699999999999999,0.06435079408035371,0.45692887849204694,Negative
24/03/2017,27.56,27.04,0.3490000000000001,0.12998143086343988,0.5486857023834321,Negative
27/03/2017,27.18,26.65,0.42600000000000027,0.065880338351685,0.633611868575708,Positive
28/03/2017,26.46,26.61,0.2700000000000003,0.014723146644172699,0.40074929819027816,Positive
29/03/2017,26.7,26.8,0.18899999999999997,-0.10764916223091982,0.33755592129305095,Positive
30/03/2017,27.04,28.47,-0.3010000000000002,-0.22223428477322552,0.6945674913210376,Negative
31/03/2017,28.45,28.1,-0.4760000000000003,-0.16499760101728173,0.7942442949118365,Negative
03/04/2017,28.02,28.34,-0.476,0.015481341475098567,0.7942442949118362,Negative
04/04/2017,28.3,27.71,-0.16899999999999982,0.18775804929100573,0.6005530784202171,Negative
