Date,OpenPrice,ClosePrice,Trend,VolumeTrend,Volatility,PriceDirection
07/08/2018,88.48,88.26,-0.1510000000000005,0.2548899099598492,0.6416665800865736,Neutral
08/08/2018,88.16,88.08,-0.37599999999999895,0.10966852694183302,0.6173621303578629,Neutral
09/08/2018,87.94,88.12,-0.11899999999999959,0.08062210628775665,0.24576411454888902,Negative
10/08/2018,87.63,88.22,-0.02000000000000032,0.04336800804097994,0.08089499366462863,Negative
13/08/2018,88.3,87.64,0.11000000000000086,0.022198696414003037,0.22177466041006652,Neutral
14/08/2018,87.84,87.4,0.18399999999999894,-0.08136950892379788,0.3163795189325614,Positive
15/08/2018,87.56,87.59,0.18799999999999945,-0.06312258389184967,0.31884792613407287,Positive
16/08/2018,87.92,88.3,-0.011000000000000015,-0.12835009827725752,0.3609986149557889,Positive
17/08/2018,88.15,88.96,-0.3539999999999978,-0.11301202667301725,0.5773872184245121,Positive
20/08/2018,89.03,89.49,-0.5549999999999969,-0.0052602889070591675,0.7942644395917476,Negative
21/08/2018,89.79,89.36,-0.47299999999999875,-0.005531013435042979,0.7087171509142394,Negative
22/08/2018,89.22,88.97,-0.1740000000000007,0.08713722877639439,0.41495059946938256,Negative
23/08/2018,89.14,88.26,0.19199999999999737,0.05906560268641882,0.4288309690309196,Neutral
24/08/2018,88.31,88.27,0.35399999999999915,0.07657311286270649,0.5228001530221642,Negative
27/08/2018,88.4,88.85,0.17200000000000124,0.08349370383262461,0.4244243159857824,Negative
28/08/2018,88.95,88.05,0.1250000000000014,-0.009621937746227865,0.3617734097470395,Negative
29/08/2018,87.88,87.25,0.22400000000000095,-0.10098728821936223,0.5168210522027896,Positive
30/08/2018,87.68,87.69,0.27599999999999897,-0.28272794022372894,0.5392735854832851,Positive
31/08/2018,87.92,87.61,0.28399999999999886,-0.25702878140335395,0.5431758462965726,Positive
04/09/2018,87.61,87.53,0.06799999999999914,-0.10939504501853697,0.25873538606073854,Positive
05/09/2018,87.32,88.8,-0.2939999999999998,-0.050409468319810684,0.5330515922497547,Neutral
06/09/2018,88.69,89.5,-0.48099999999999987,0.014461301382538025,0.7878730862264554,Negative
07/09/2018,89.54,89.09,-0.4930000000000005,-0.04785519810765566,0.7963567039963939,Negative
10/09/2018,88.44,88.22,-0.16700000000000007,-0.07095492041839871,0.6892720798059356,Positive
11/09/2018,88.69,88.67,0.15399999999999922,0.0004712685138735182,0.4270175640415749,Neutral
12/09/2018,88.5,88.57,0.22800000000000145,0.04229830889149889,0.4426736947233269,Positive
13/09/2018,88.66,88.41,0.10100000000000188,0.10225539463178573,0.2919177966483051,Positive
14/09/2018,88.38,89.28,-0.18599999999999997,0.07458681629508683,0.3589428923937636,Neutral
17/09/2018,88.94,89.24,-0.1849999999999994,-0.02845618864742055,0.3578044158475417,Negative
18/09/2018,89.53,89.49,-0.2670000000000001,-0.06964528599040733,0.42639887429495,Negative
19/09/2018,89.25,89.38,-0.21499999999999905,0.004319377066963246,0.38486361220567455,Negative
20/09/2018,89.4,87.58,0.3260000000000006,0.03456032686732193,0.7122808434880156,Positive
21/09/2018,87.47,88.43,0.3529999999999972,0.02507168021416478,0.7250544807116196,Negative
24/09/2018,88.08,88.6,0.27299999999999885,-0.30075090040357677,0.696235592310532,Negative
25/09/2018,88.51,87.82,0.21000000000000074,-0.18787213897631186,0.6329107362021914,Negative
26/09/2018,87.61,86.66,0.24500000000000163,0.08855406061369606,0.6904607157543444,Positive
27/09/2018,86.76,85.91,0.6980000000000016,0.15036904470776563,1.0401653714674424,Positive
28/09/2018,86.11,86.96,0.5189999999999998,0.2343080770587261,0.9335095071824379,Positive
01/10/2018,87.18,87.97,-0.06000000000000087,-0.018064553218857856,0.7613304144719295,Neutral
02/10/2018,87.88,87.53,-0.3800000000000011,0.0652156717560771,0.7109036502930631,Positive
03/10/2018,87.82,88.35,-0.5450000000000003,0.255358321679339,0.8535010251897771,Negative
04/10/2018,88.33,87.66,-0.17800000000000002,0.05214516888070599,0.4633184649892557,Positive
05/10/2018,87.49,87.67,0.04699999999999988,-0.008631430336186378,0.2947269923166162,Positive
08/10/2018,87.63,89.04,-0.2340000000000018,-0.056225760315421806,0.5721887800368003,Positive
09/10/2018,89.23,89.93,-0.45400000000000346,-0.03833674317155731,0.8659099260315741,Negative
10/10/2018,90.07,90.57,-0.8079999999999998,-0.029064961380497474,1.1740970999027291,Negative
11/10/2018,90.37,90.49,-0.7169999999999974,-0.13197611504049625,1.0828111562040694,Negative
12/10/2018,90.79,87.45,0.2620000000000021,-0.2690429315798453,1.159648222522672,Positive
15/10/2018,87.66,87.73,0.7519999999999996,-0.19660858689984878,1.3631962441262782,Positive
16/10/2018,87.75,88.0,0.7899999999999974,0.03188692411283472,1.3845490240507876,Positive
17/10/2018,88.12,90.05,0.03299999999999965,0.15038164033723508,1.2657266687559332,Positive
18/10/2018,89.94,89.95,-0.7319999999999991,0.0896439830537719,1.1276453343139399,Positive
19/10/2018,90.42,90.45,-0.7390000000000001,0.03341791560665803,1.1350700418916881,Positive
22/10/2018,90.7,91.94,-0.8279999999999996,-0.024521911468253235,1.2602126804631029,Negative
23/10/2018,92.0,91.53,-0.4950000000000003,-0.07384170526443691,0.8048254469138006,Negative
24/10/2018,91.54,89.95,-0.1079999999999997,-0.13586490625538028,0.8238349349232509,Neutral
25/10/2018,90.12,91.68,-0.04700000000000122,-0.13245894018880977,0.770895583072052,Negative
26/10/2018,91.24,89.93,0.38699999999999757,-0.09938819731952969,0.8802408761242556,Negative
29/10/2018,90.35,88.23,0.661999999999999,-0.005516810023100797,1.2613579983493979,Positive
30/10/2018,88.58,89.51,0.4329999999999997,0.046351510899256695,1.1049705878438585,Negative
31/10/2018,89.93,90.18,0.34199999999999986,0.016827534488671685,1.1125214604671687,Negative
01/11/2018,90.0,88.53,0.08500000000000087,-0.012043975380404366,0.7681562341086628,Negative
02/11/2018,89.37,88.33,0.07800000000000162,-0.002758786342240376,0.7623017775133438,Neutral
05/11/2018,88.23,87.38,0.6110000000000029,0.03228987810990604,0.9713619304872968,Positive
06/11/2018,87.58,88.21,0.5090000000000031,0.07917003733274378,0.9151305917736591,Positive
07/11/2018,88.18,89.1,-0.10199999999999833,0.16656837121268311,0.5563811643109428,Positive
08/11/2018,89.62,90.09,-0.524000000000001,0.07009460021435503,0.9144484676568737,Neutral
09/11/2018,89.65,88.89,-0.4900000000000017,0.006204009949913871,0.906081674022825,Positive
12/11/2018,88.68,89.61,-0.25900000000000173,-0.025472315109437458,0.6394372525901221,Positive
13/11/2018,89.48,91.28,-0.3880000000000008,-0.09436749827663107,0.851882621022405,Neutral
14/11/2018,91.41,91.14,-0.4489999999999995,0.04778920797227417,0.908436018660643,Positive
15/11/2018,91.01,90.38,-0.45099999999999885,0.02912466359531084,0.908691366746708,Positive
16/11/2018,90.14,92.08,-0.403999999999999,-0.02564660455620366,0.8401047553728052,Positive
19/11/2018,92.76,93.25,-0.4879999999999995,-0.038497620589003606,0.9748764024223798,Negative
20/11/2018,93.48,93.49,-0.7569999999999991,-0.04234696488132147,1.1941423700715086,Negative
21/11/2018,93.87,93.02,-0.6689999999999996,-0.026223671773628793,1.1373759272993256,Negative
23/11/2018,92.72,91.55,0.129000000000001,0.053944602406257244,0.7393889368931614,Positive
26/11/2018,91.6,92.1,0.4240000000000008,0.11449205813793095,0.7361901928170467,Positive
27/11/2018,92.1,92.25,0.339999999999999,0.019097031667267585,0.6890399117612848,Neutral
28/11/2018,92.3,92.11,0.11199999999999904,-0.0960605396668376,0.4722965170314087,Positive
29/11/2018,92.31,92.62,-0.21500000000000197,-0.1514285944212792,0.34412788320623133,Positive
30/11/2018,92.66,92.48,-0.11300000000000232,-0.1490329262023789,0.2062425756239515,Positive
03/12/2018,92.58,95.41,-0.6689999999999998,-0.6838129521759663,1.2307818653197629,Positive
04/12/2018,94.84,95.7,-0.9969999999999997,-0.2086641425518266,1.5556683451172992,Positive
06/12/2018,95.59,95.78,-0.9539999999999987,-0.09598836850480189,1.514548117426447,Positive
07/12/2018,96.32,97.32,-1.004999999999998,-0.00039327353939025314,1.5765836482724254,Neutral
10/12/2018,97.04,97.8,-0.639999999999999,0.28341178935210093,0.9654926203757315,Negative
11/12/2018,98.05,97.46,-0.5539999999999979,0.04436581343078439,0.889458262089905,Negative
12/12/2018,97.46,96.48,-0.15400000000000044,0.061458420788308314,0.7358912963203164,Positive
13/12/2018,96.88,97.12,0.17199999999999696,-0.05984935908031701,0.43825106959367155,Negative
14/12/2018,97.26,97.66,0.061999999999998945,-0.03689590238074675,0.4711517802152475,Negative
17/12/2018,97.38,97.14,-0.054000000000000596,-0.05301875570979235,0.4009189444264232,Negative
18/12/2018,97.57,93.58,0.5780000000000017,0.05116008894490879,1.4568678732129425,Negative
19/12/2018,94.02,92.68,1.2959999999999994,-0.003272381727869627,2.074893732218591,Negative
20/12/2018,92.87,92.59,1.4599999999999975,-0.05315074453313103,2.2134859385141774,Negative
