Date,OpenPrice,ClosePrice,Trend,VolumeTrend,Volatility,PriceDirection
2017-01-06,0.4400000000000013,-0.40000000000000036,-0.08999999999999964,-0.43703635321113193,0.24239545283597128,Neutral
2017-01-09,-0.41000000000000014,-0.009999999999999787,0.20500000000000007,0.46064462628392544,0.19096247449870016,Negative
2017-01-10,-0.010000000000001563,-0.129999999999999,0.0699999999999994,0.23306894801471956,0.06377042156569611,Positive
2017-01-11,-0.08999999999999986,0.21999999999999886,-0.04499999999999993,-0.12156569510668627,0.09030811456095997,Negative
2017-01-12,0.010000000000001563,-0.17999999999999972,-0.019999999999999574,-0.12749727532983351,0.09568466729604844,Negative
2017-01-13,-0.05000000000000071,-0.08000000000000007,0.12999999999999987,0.28158185857116436,0.10873004286866716,Negative
2017-01-17,-0.040000000000000924,0.040000000000000924,0.019999999999999588,0.17479031970424544,0.03265986323710907,Negative
2017-01-18,0.030000000000001137,-0.02000000000000135,-0.009999999999999782,-0.12647343631599575,0.016329931618554897,Negative
2017-01-19,-0.22000000000000064,-0.1999999999999993,0.11000000000000032,-0.06348694752305677,0.09933109617167563,Negative
2017-01-20,-0.02999999999999936,0.019999999999999574,0.0899999999999999,0.32424266035964866,0.08993825042154668,Neutral
2017-01-23,0.049999999999998934,-0.07000000000000028,0.025000000000000393,0.04647322292780021,0.029439202887759666,Positive
2017-01-24,-0.09999999999999964,-0.049999999999998934,0.059999999999999616,-0.02268846932574487,0.04921607686744438,Positive
2017-01-25,0.0,0.29999999999999893,-0.125,-0.08885248450775786,0.13123346456686322,Negative
2017-01-26,0.3600000000000012,0.17999999999999972,-0.23999999999999935,-0.2575530240640876,0.19798989873223277,Negative
2017-01-27,-0.0600000000000005,-0.41999999999999993,0.1200000000000001,-0.3322877087832432,0.17204650534085253,Positive
2017-01-30,-0.16999999999999993,0.120000000000001,0.14999999999999947,0.1752187748780116,0.1766352173265568,Negative
2017-01-31,-0.019999999999999574,-0.120000000000001,-2.482534153247273e-17,0.17560815268452715,0.05656854249492427,Negative
2017-02-01,-0.15000000000000036,-0.009999999999999787,0.06500000000000039,-0.11101127576229947,0.05906681715556491,Positive
2017-02-02,0.1399999999999988,-0.03999999999999915,0.02499999999999948,-0.07428583034158974,0.021602468994692408,Positive
2017-02-03,-0.14999999999999858,-0.040000000000000924,0.04000000000000003,0.22849922223555694,0.03265986323710907,Positive
2017-02-06,0.11999999999999922,0.28000000000000114,-0.12000000000000015,0.0654776792531247,0.12364824660660975,Negative
2017-02-07,0.13000000000000078,-0.040000000000000924,-0.1200000000000001,0.023860000941959444,0.12364824660660975,Negative
2017-02-08,-0.05000000000000071,-0.17999999999999972,0.1100000000000003,0.09179902384624812,0.09568466729604896,Positive
2017-02-09,-0.16000000000000014,0.040000000000000924,0.06999999999999941,0.0066067284219560405,0.07717224601860125,Positive
2017-02-10,0.0600000000000005,0.0,-0.020000000000000445,-0.00018969587323053693,0.018856180831641704,Positive
2017-02-13,0.03999999999999915,0.129999999999999,-0.06499999999999952,-0.1000328944040413,0.06128258770283365,Positive
2017-02-14,0.09999999999999964,0.05000000000000071,-0.08999999999999986,0.15998058718318647,0.07586537784494007,Positive
2017-02-15,0.10000000000000142,0.08999999999999986,-0.07000000000000034,0.07047521422035932,0.057927157323276086,Negative
2017-02-16,-0.02000000000000135,-0.019999999999999574,-0.03500000000000013,-0.009704706246563189,0.03858612300930075,Negative
2017-02-17,-0.009999999999999787,-0.09000000000000163,0.055000000000000604,0.11153061757750458,0.047842333648025044,Positive
2017-02-21,-0.10999999999999943,0.040000000000000924,0.025000000000000362,-0.02279902912022178,0.036817870057291535,Positive
2017-02-22,0.10999999999999943,0.10999999999999943,-0.07500000000000018,-0.12462265233159323,0.06342099196813487,Negative
2017-02-23,0.05000000000000071,-0.019999999999999574,-0.04499999999999996,0.03537418887800631,0.04784233364802422,Negative
2017-02-24,0.03999999999999915,-0.10999999999999943,0.0649999999999995,0.12563869869076477,0.057154760664940435,Neutral
2017-02-27,-0.1899999999999995,-0.08999999999999986,0.09999999999999963,-0.2748952614884646,0.08178562764256836,Positive
2017-02-28,-0.019999999999999574,0.1899999999999995,-0.0499999999999998,-0.3871404928763933,0.07760297817881856,Negative
2017-03-01,0.14000000000000057,-0.13000000000000078,-0.029999999999999367,0.10495849643772735,0.0793025150224687,Positive
2017-03-02,0.02999999999999936,0.16000000000000014,-0.014999999999999675,0.06779609775804651,0.0694422221866657,Negative
2017-03-03,0.0600000000000005,-0.02999999999999936,-0.06500000000000039,0.034099577885573905,0.0694422221866657,Negative
2017-03-06,-0.0600000000000005,-0.009999999999999787,0.019999999999999567,0.07876253513834318,0.016996731711975587,Negative
2017-03-07,-0.08000000000000007,-0.13000000000000078,0.0700000000000003,0.062072984659517806,0.06377042156569694,Neutral
2017-03-08,-0.07000000000000028,-0.05999999999999872,0.09499999999999975,0.06898169595227871,0.0793025150224687,Positive
2017-03-09,-0.009999999999999787,0.06999999999999851,-0.004999999999999881,0.023378563579366136,0.030912061651651685,Neutral
2017-03-10,0.03999999999999915,-0.02999999999999936,-0.019999999999999574,-0.05637835229471088,0.028674417556808145,Positive
2017-03-13,0.010000000000001563,0.02999999999999936,0.0,-0.1454865768943008,0.014142135623730649,Positive
2017-03-14,0.009999999999999787,0.009999999999999787,-0.019999999999999577,0.11935200867540341,0.016996731711975587,Positive
2017-03-15,-0.05000000000000071,0.010000000000001563,-0.010000000000000677,0.13567140690498913,0.008164965809277811,Positive
