Date,Name,Type,Open,High,Low,Close,Volume,Currency
2017-04-19,BA,Industrials,178.47,179.9,178.16,178.4,2124533,USD
2017-04-20,BA,Industrials,178.74,179.82,178.35,179.3,2335176,USD
2017-04-21,BA,Industrials,179.42,180.93,179.42,180.38,3146556,USD
2017-04-24,BA,Industrials,181.75,182.46,181.61,182.06,3141913,USD
2017-04-25,BA,Industrials,182.53,183.85,182.53,183.51,3735370,USD
2017-04-26,BA,Industrials,182.31,183.0,180.11,181.71,4471593,USD
2017-04-27,BA,Industrials,182.59,183.76,182.59,183.22,3129075,USD
2017-04-28,BA,Industrials,183.42,184.93,183.02,184.83,2181592,USD
2017-05-01,BA,Industrials,184.23,184.49,181.8,182.39,3516749,USD
2017-05-02,BA,Industrials,182.54,183.91,182.53,183.44,1979787,USD
2017-05-03,BA,Industrials,183.45,183.75,182.25,183.39,2983245,USD
2017-05-04,BA,Industrials,183.33,184.25,182.18,183.07,2289326,USD
2017-05-05,BA,Industrials,183.16,185.07,183.16,185.01,2636917,USD
2017-05-08,BA,Industrials,185.38,186.39,185.0,186.02,1963569,USD
2017-05-09,BA,Industrials,186.11,187.21,186.05,186.91,3003956,USD
2017-05-10,BA,Industrials,185.14,185.65,178.18,183.18,7060056,USD
2017-05-11,BA,Industrials,182.9,184.33,182.17,183.94,2883815,USD
2017-05-12,BA,Industrials,183.71,183.98,182.63,183.25,3479223,USD
2017-05-15,BA,Industrials,183.3,184.11,182.28,182.39,3364967,USD
2017-05-16,BA,Industrials,182.73,183.15,182.04,182.7,2156147,USD
2017-05-17,BA,Industrials,181.39,181.52,178.68,178.78,2535741,USD
2017-05-18,BA,Industrials,178.48,178.5,175.47,177.4,3118075,USD
2017-05-19,BA,Industrials,177.73,181.42,176.77,180.76,4038909,USD
2017-05-22,BA,Industrials,183.78,185.32,182.52,183.67,2946750,USD
2017-05-23,BA,Industrials,184.0,184.46,182.86,183.49,2123758,USD
2017-05-24,BA,Industrials,183.46,185.4,183.46,185.25,2425330,USD
2017-05-25,BA,Industrials,185.63,187.42,185.59,187.07,2363329,USD
2017-05-26,BA,Industrials,186.73,187.6,186.27,186.59,1735778,USD
2017-05-30,BA,Industrials,186.76,187.42,186.19,186.88,2231571,USD
2017-05-31,BA,Industrials,187.37,188.26,186.72,187.63,5186677,USD
2017-06-01,BA,Industrials,187.41,187.91,184.53,187.32,2870243,USD
2017-06-02,BA,Industrials,187.82,191.7,187.65,190.23,3034272,USD
2017-06-05,BA,Industrials,190.07,190.74,188.81,188.95,2522113,USD
2017-06-06,BA,Industrials,188.41,188.86,186.69,186.75,2724995,USD
2017-06-07,BA,Industrials,186.85,188.54,186.39,188.1,2383954,USD
2017-06-08,BA,Industrials,188.1,191.07,187.7,189.93,2340325,USD
2017-06-09,BA,Industrials,190.0,190.99,189.25,190.03,3344896,USD
2017-06-12,BA,Industrials,190.3,190.53,188.05,190.0,2730111,USD
2017-06-13,BA,Industrials,190.05,191.56,189.35,191.09,1882684,USD
2017-06-14,BA,Industrials,191.05,193.38,190.82,192.38,2210039,USD
2017-06-15,BA,Industrials,191.43,195.55,191.37,195.45,2894081,USD
2017-06-16,BA,Industrials,196.01,197.95,195.81,196.44,6939081,USD
2017-06-19,BA,Industrials,197.88,199.47,197.0,199.08,2726416,USD
2017-06-20,BA,Industrials,198.75,201.24,198.31,198.33,3077408,USD
2017-06-21,BA,Industrials,199.58,199.71,197.56,199.17,3151125,USD
2017-06-22,BA,Industrials,199.25,200.41,199.18,199.44,3339255,USD
2017-06-23,BA,Industrials,199.26,202.35,198.68,202.23,4310050,USD
2017-06-26,BA,Industrials,202.77,204.39,199.94,199.98,3077632,USD
2017-06-27,BA,Industrials,199.8,200.92,198.89,198.89,2296887,USD
2017-06-28,BA,Industrials,199.5,200.95,199.3,199.62,2096774,USD
2017-06-29,BA,Industrials,199.62,199.75,196.45,197.46,2428873,USD
2017-06-30,BA,Industrials,198.5,199.44,197.39,197.75,2225564,USD
2017-07-03,BA,Industrials,198.07,199.44,197.75,198.59,1511163,USD
2017-07-05,BA,Industrials,199.3,202.14,198.86,201.81,2716674,USD
2017-07-06,BA,Industrials,201.64,202.49,200.78,201.48,2737400,USD
2017-07-07,BA,Industrials,202.24,203.28,201.26,202.37,3090441,USD
2017-07-10,BA,Industrials,202.32,204.58,202.19,203.96,2701928,USD
2017-07-11,BA,Industrials,204.0,206.66,204.0,206.27,2815790,USD
2017-07-12,BA,Industrials,206.95,208.61,206.32,206.44,2817350,USD
2017-07-13,BA,Industrials,206.8,207.0,205.35,206.23,1943575,USD
2017-07-14,BA,Industrials,206.8,208.73,206.74,208.51,3229034,USD
2017-07-17,BA,Industrials,208.73,209.72,208.56,209.0,2415956,USD
2017-07-18,BA,Industrials,209.11,209.19,207.53,208.24,1943144,USD
2017-07-19,BA,Industrials,209.43,210.93,208.99,210.88,2258363,USD
2017-07-20,BA,Industrials,211.1,211.25,209.92,210.28,2235082,USD
2017-07-21,BA,Industrials,209.99,212.2,209.41,212.14,2098402,USD
2017-07-24,BA,Industrials,212.0,212.64,211.4,212.18,2392741,USD
2017-07-25,BA,Industrials,213.22,214.0,211.95,212.46,2889035,USD
2017-07-26,BA,Industrials,223.48,233.98,223.02,233.45,14139955,USD
2017-07-27,BA,Industrials,237.13,242.68,236.7,241.0,10860578,USD
2017-07-28,BA,Industrials,240.82,242.0,238.55,241.27,4602406,USD
2017-07-31,BA,Industrials,241.85,246.49,241.82,242.46,5777271,USD
2017-08-01,BA,Industrials,243.38,243.99,239.16,239.44,5018396,USD
2017-08-02,BA,Industrials,239.06,241.56,237.88,237.95,5119876,USD
2017-08-03,BA,Industrials,237.06,239.59,236.04,238.25,5112697,USD
2017-08-04,BA,Industrials,238.58,239.73,236.38,237.71,5590535,USD
2017-08-07,BA,Industrials,237.6,241.43,237.21,240.23,3674677,USD
2017-08-08,BA,Industrials,239.91,240.52,238.93,239.5,4871451,USD
2017-08-09,BA,Industrials,238.01,238.7,234.1,234.31,5680369,USD
2017-08-10,BA,Industrials,234.03,236.16,231.91,232.88,6817655,USD
2017-08-11,BA,Industrials,232.76,235.4,230.94,234.88,3461663,USD
2017-08-14,BA,Industrials,236.01,237.48,235.72,237.15,2953549,USD
2017-08-15,BA,Industrials,237.21,239.64,236.01,239.17,2851082,USD
2017-08-16,BA,Industrials,239.7,240.26,237.41,237.59,3012660,USD
2017-08-17,BA,Industrials,237.38,237.6,235.25,235.59,2810933,USD
2017-08-18,BA,Industrials,235.0,237.26,234.57,235.77,2939494,USD
2017-08-21,BA,Industrials,235.77,236.94,234.35,235.68,2545355,USD
2017-08-22,BA,Industrials,236.16,239.89,236.11,239.75,2915687,USD
2017-08-23,BA,Industrials,239.36,239.36,237.19,238.09,2518274,USD
2017-08-24,BA,Industrials,238.52,238.9,236.6,238.74,2553084,USD
2017-08-25,BA,Industrials,239.0,239.09,235.6,235.89,2270276,USD
2017-08-28,BA,Industrials,236.22,237.55,234.61,237.18,2394983,USD
2017-08-29,BA,Industrials,237.21,241.17,236.08,240.49,3535465,USD
2017-08-30,BA,Industrials,240.99,241.44,239.0,240.46,2801097,USD
2017-08-31,BA,Industrials,241.0,241.1,238.41,239.66,3075798,USD
2017-09-01,BA,Industrials,239.66,242.53,239.17,240.33,3271270,USD
2017-09-05,BA,Industrials,240.3,240.36,236.23,237.0,3869251,USD
2017-09-06,BA,Industrials,237.53,237.86,234.34,234.62,4252704,USD
2017-09-07,BA,Industrials,234.75,236.54,234.29,236.31,2994514,USD
2017-09-08,BA,Industrials,235.75,239.39,235.21,238.78,3404151,USD
2017-09-11,BA,Industrials,239.5,241.85,239.31,240.59,3628146,USD
2017-09-12,BA,Industrials,240.59,241.71,238.95,240.58,2702732,USD
2017-09-13,BA,Industrials,240.0,243.48,237.09,241.93,4529090,USD
2017-09-14,BA,Industrials,243.0,245.61,242.5,245.23,4995155,USD
2017-09-15,BA,Industrials,247.36,249.95,246.21,249.0,9033301,USD
2017-09-18,BA,Industrials,249.97,253.79,248.91,253.08,5192959,USD
2017-09-19,BA,Industrials,253.08,255.17,251.63,252.46,4124716,USD
2017-09-20,BA,Industrials,253.26,256.69,252.25,255.46,3853153,USD
2017-09-21,BA,Industrials,256.13,256.99,254.42,256.04,2809374,USD
2017-09-22,BA,Industrials,256.31,259.3,256.13,256.45,3475566,USD
2017-09-25,BA,Industrials,256.97,256.97,251.5,254.32,3479166,USD
2017-09-26,BA,Industrials,254.6,256.48,253.54,253.7,2173606,USD
2017-09-27,BA,Industrials,255.27,258.77,253.97,255.28,3840114,USD
2017-09-28,BA,Industrials,254.11,255.8,251.17,254.27,2586076,USD
2017-09-29,BA,Industrials,253.85,255.26,252.59,254.21,2531131,USD
2017-10-02,BA,Industrials,254.65,255.99,253.53,255.99,2685053,USD
2017-10-03,BA,Industrials,255.99,258.26,254.69,255.46,3163415,USD
2017-10-04,BA,Industrials,256.12,257.13,254.07,255.76,3030983,USD
2017-10-05,BA,Industrials,255.28,258.99,254.78,258.89,3940198,USD
2017-10-06,BA,Industrials,258.0,258.9,257.06,258.58,2736358,USD
2017-10-09,BA,Industrials,259.0,259.0,257.11,258.39,2146782,USD
2017-10-10,BA,Industrials,259.74,261.06,257.2,260.93,2740651,USD
2017-10-11,BA,Industrials,261.32,261.65,259.02,261.44,2890344,USD
2017-10-12,BA,Industrials,260.95,262.98,260.0,261.91,2577900,USD
2017-10-13,BA,Industrials,262.9,263.79,260.74,260.74,2243903,USD
2017-10-16,BA,Industrials,261.5,262.0,259.69,259.75,1818869,USD
2017-10-17,BA,Industrials,256.49,259.05,256.26,258.62,2515865,USD
2017-10-18,BA,Industrials,258.47,260.73,256.66,260.04,2051651,USD
2017-10-19,BA,Industrials,258.98,259.1,256.03,259.04,2589203,USD
2017-10-20,BA,Industrials,260.36,264.83,259.44,264.75,3955922,USD
2017-10-23,BA,Industrials,265.13,265.98,262.14,262.32,3302395,USD
2017-10-24,BA,Industrials,263.24,267.21,263.24,266.0,4401597,USD
2017-10-25,BA,Industrials,264.78,266.0,254.5,258.42,7895318,USD
2017-10-26,BA,Industrials,259.72,261.44,257.31,259.27,3419137,USD
2017-10-27,BA,Industrials,258.26,259.5,255.8,256.46,2899168,USD
2017-10-30,BA,Industrials,255.45,260.41,255.33,259.25,3025919,USD
2017-10-31,BA,Industrials,259.34,259.93,257.47,257.98,2742775,USD
2017-11-01,BA,Industrials,258.29,259.41,256.24,258.5,2929490,USD
2017-11-02,BA,Industrials,258.31,263.24,258.0,262.63,2529912,USD
2017-11-03,BA,Industrials,262.42,263.79,260.08,261.75,2610784,USD
2017-11-06,BA,Industrials,262.62,265.84,262.53,264.07,2911598,USD
2017-11-07,BA,Industrials,264.07,267.28,264.07,266.13,3205378,USD
2017-11-08,BA,Industrials,266.14,267.62,265.29,265.57,2841807,USD
2017-11-09,BA,Industrials,265.01,266.75,259.56,262.7,3215865,USD
2017-11-10,BA,Industrials,262.11,262.5,259.6,260.85,1740621,USD
2017-11-13,BA,Industrials,261.67,263.36,260.49,262.42,2604867,USD
2017-11-14,BA,Industrials,262.0,262.4,260.2,261.76,2358169,USD
2017-11-15,BA,Industrials,261.42,264.77,260.15,262.86,2510533,USD
2017-11-16,BA,Industrials,263.76,265.04,263.34,263.7,2710174,USD
2017-11-17,BA,Industrials,262.82,263.74,262.03,262.26,1724790,USD
2017-11-20,BA,Industrials,263.0,265.62,262.76,264.63,2447398,USD
2017-11-21,BA,Industrials,266.24,267.0,264.71,266.99,2267052,USD
2017-11-22,BA,Industrials,267.0,267.48,264.53,265.15,1471390,USD
2017-11-24,BA,Industrials,265.26,266.57,264.53,265.88,788957,USD
2017-11-27,BA,Industrials,265.38,266.84,264.72,265.58,1772196,USD
2017-11-28,BA,Industrials,267.0,268.01,265.23,267.99,2262052,USD
2017-11-29,BA,Industrials,269.48,269.68,266.15,269.3,3029095,USD
2017-11-30,BA,Industrials,269.91,277.04,269.43,276.8,4820313,USD
2017-12-01,BA,Industrials,277.51,278.73,270.6,271.38,4592483,USD
2017-12-04,BA,Industrials,276.16,281.83,276.0,277.97,5523013,USD
2017-12-05,BA,Industrials,279.01,279.44,274.86,275.54,2806075,USD
2017-12-06,BA,Industrials,274.87,279.14,274.0,278.27,2538083,USD
2017-12-07,BA,Industrials,278.49,284.79,277.8,281.97,4264354,USD
2017-12-08,BA,Industrials,285.01,287.32,283.56,285.9,4440528,USD
2017-12-11,BA,Industrials,286.21,286.49,279.9,283.16,4065242,USD
2017-12-12,BA,Industrials,288.16,292.8,287.72,289.94,5517550,USD
2017-12-13,BA,Industrials,290.5,295.85,289.7,291.84,5003328,USD
2017-12-14,BA,Industrials,293.35,296.82,292.6,293.88,3913444,USD
2017-12-15,BA,Industrials,295.87,297.37,293.02,293.94,6933490,USD
2017-12-18,BA,Industrials,296.0,297.14,294.52,296.14,2901644,USD
2017-12-19,BA,Industrials,296.5,297.58,294.18,297.25,2728367,USD
2017-12-20,BA,Industrials,298.7,299.33,297.11,297.9,2533689,USD
2017-12-21,BA,Industrials,298.05,298.39,294.13,295.03,5398275,USD
2017-12-22,BA,Industrials,296.33,296.52,293.01,295.1,2257350,USD
2017-12-26,BA,Industrials,295.54,297.44,294.65,295.36,1394737,USD
2017-12-27,BA,Industrials,296.41,296.8,294.8,295.62,1447837,USD
2017-12-28,BA,Industrials,295.81,296.99,294.74,296.35,1436751,USD
2017-12-29,BA,Industrials,296.94,297.3,294.83,294.91,1824591,USD
2018-01-02,BA,Industrials,295.75,296.99,295.4,296.84,2978918,USD
2018-01-03,BA,Industrials,295.94,298.5,295.47,297.8,3211195,USD
2018-01-04,BA,Industrials,297.94,298.42,295.47,296.67,4171720,USD
2018-01-05,BA,Industrials,296.77,308.89,296.72,308.84,6177731,USD
2018-01-08,BA,Industrials,308.66,310.86,305.75,310.15,4124862,USD
2018-01-09,BA,Industrials,310.59,319.91,310.49,318.43,5641298,USD
2018-01-10,BA,Industrials,317.49,322.15,315.5,320.26,4479288,USD
2018-01-11,BA,Industrials,322.13,328.4,321.19,328.12,4635344,USD
2018-01-12,BA,Industrials,330.38,336.88,330.38,336.21,6559284,USD
2018-01-16,BA,Industrials,339.9,347.73,331.33,335.16,12305475,USD
2018-01-17,BA,Industrials,337.73,352.23,336.41,351.01,9699917,USD
2018-01-18,BA,Industrials,350.7,350.83,339.15,340.16,9458634,USD
2018-01-19,BA,Industrials,341.67,344.0,335.75,337.73,7264401,USD
2018-01-22,BA,Industrials,335.29,341.38,332.04,338.0,6792870,USD
2018-01-23,BA,Industrials,338.34,338.94,334.81,335.59,4537784,USD
2018-01-24,BA,Industrials,336.2,338.99,334.14,334.69,4205351,USD
2018-01-25,BA,Industrials,336.21,343.62,335.3,343.11,4747478,USD
2018-01-26,BA,Industrials,344.33,345.98,341.25,343.22,5236260,USD
2018-01-29,BA,Industrials,341.23,344.48,340.1,340.82,3324878,USD
2018-01-30,BA,Industrials,339.17,339.98,334.16,337.71,4983055,USD
2018-01-31,BA,Industrials,360.5,360.97,351.62,354.37,11409626,USD
2018-02-01,BA,Industrials,352.95,361.45,352.04,356.94,6067581,USD
2018-02-02,BA,Industrials,354.0,355.2,348.7,348.91,5486074,USD
2018-02-05,BA,Industrials,342.67,350.0,317.39,328.88,10511290,USD
2018-02-06,BA,Industrials,320.0,341.67,317.65,340.91,11935140,USD
2018-02-07,BA,Industrials,340.52,353.59,339.87,348.12,7946670,USD
2018-02-08,BA,Industrials,348.0,349.0,329.4,329.66,8295905,USD
2018-02-09,BA,Industrials,333.55,337.81,319.25,332.83,8832974,USD
2018-02-12,BA,Industrials,336.57,347.75,335.13,343.8,6885010,USD
2018-02-13,BA,Industrials,340.45,347.88,340.29,343.16,4030233,USD
2018-02-14,BA,Industrials,341.34,347.43,341.17,344.85,4340180,USD
2018-02-15,BA,Industrials,348.47,356.55,348.05,356.46,5827488,USD
2018-02-16,BA,Industrials,356.59,359.5,353.51,355.04,5211615,USD
2018-02-20,BA,Industrials,352.0,357.79,351.4,353.35,4303395,USD
2018-02-21,BA,Industrials,352.56,360.81,351.75,352.37,5258555,USD
2018-02-22,BA,Industrials,354.65,358.07,352.64,355.92,3414299,USD
2018-02-23,BA,Industrials,358.18,358.77,353.07,356.66,3355378,USD
2018-02-26,BA,Industrials,359.5,364.05,358.21,363.48,4148132,USD
2018-02-27,BA,Industrials,364.6,369.89,363.3,364.64,4774134,USD
2018-02-28,BA,Industrials,366.8,371.6,362.21,362.21,5472898,USD
2018-03-01,BA,Industrials,362.33,362.74,346.4,349.69,8977971,USD
2018-03-02,BA,Industrials,341.82,346.09,335.3,344.67,10021332,USD
2018-03-05,BA,Industrials,338.0,354.77,336.61,352.75,8140161,USD
2018-03-06,BA,Industrials,354.24,355.21,346.02,348.92,4888282,USD
2018-03-07,BA,Industrials,341.52,348.41,339.5,347.04,4575690,USD
2018-03-08,BA,Industrials,349.51,352.5,343.95,348.73,4319915,USD
2018-03-09,BA,Industrials,352.65,354.89,350.23,354.52,3538348,USD
2018-03-12,BA,Industrials,355.2,355.23,343.26,344.19,6088821,USD
2018-03-13,BA,Industrials,345.32,347.88,337.61,338.67,5443789,USD
2018-03-14,BA,Industrials,339.79,340.52,322.3,330.26,13057904,USD
2018-03-15,BA,Industrials,332.3,332.92,322.91,329.98,8766002,USD
2018-03-16,BA,Industrials,329.82,330.83,325.63,330.47,9328976,USD
2018-03-19,BA,Industrials,327.45,333.33,326.78,331.76,6328878,USD
2018-03-20,BA,Industrials,331.84,339.7,331.0,337.63,6500507,USD
2018-03-21,BA,Industrials,337.07,341.91,335.17,337.1,4056304,USD
2018-03-22,BA,Industrials,330.11,332.68,319.01,319.61,7282165,USD
2018-03-23,BA,Industrials,320.15,331.14,318.32,321.0,7237471,USD
2018-03-26,BA,Industrials,330.48,331.94,323.59,328.97,5392886,USD
2018-03-27,BA,Industrials,331.51,334.88,319.0,321.12,5355543,USD
2018-03-28,BA,Industrials,321.85,323.24,311.17,320.02,5634676,USD
2018-03-29,BA,Industrials,323.38,330.48,322.0,327.88,3652078,USD
2018-04-02,BA,Industrials,325.2,329.94,317.17,322.44,5024944,USD
2018-04-03,BA,Industrials,324.76,331.1,323.09,330.82,4783125,USD
2018-04-04,BA,Industrials,312.3,327.81,311.88,327.44,8235741,USD
2018-04-05,BA,Industrials,330.59,338.96,330.26,336.4,6219981,USD
2018-04-06,BA,Industrials,330.61,334.59,322.21,326.12,5713613,USD
2018-04-09,BA,Industrials,332.25,334.88,322.05,322.48,4931728,USD
2018-04-10,BA,Industrials,331.35,336.69,329.55,334.83,5618139,USD
2018-04-11,BA,Industrials,331.6,337.57,326.31,327.36,4573530,USD
2018-04-12,BA,Industrials,331.98,338.35,330.46,337.48,4325027,USD
2018-04-13,BA,Industrials,338.99,339.67,326.6,329.28,4733463,USD
2018-04-16,BA,Industrials,332.34,333.22,327.62,331.77,3901401,USD
2018-04-17,BA,Industrials,334.73,339.74,333.65,336.72,3381788,USD
2018-04-18,BA,Industrials,338.33,342.4,337.18,341.0,3117476,USD
2018-04-19,BA,Industrials,340.19,342.41,337.5,340.64,3006774,USD
2018-04-20,BA,Industrials,340.73,341.4,335.05,338.67,3038031,USD
2018-04-23,BA,Industrials,339.55,341.26,336.0,338.84,2765647,USD
2018-04-24,BA,Industrials,343.17,347.67,323.28,329.06,7051820,USD
2018-04-25,BA,Industrials,338.12,344.91,330.52,342.86,11023624,USD
2018-04-26,BA,Industrials,344.01,345.65,338.33,342.79,5273622,USD
2018-04-27,BA,Industrials,341.25,342.92,337.77,340.88,3390364,USD
2018-04-30,BA,Industrials,341.17,342.58,333.4,333.56,3721638,USD
2018-05-01,BA,Industrials,332.5,333.91,324.18,329.54,4313094,USD
2018-05-02,BA,Industrials,329.5,330.71,323.98,324.19,3436125,USD
2018-05-03,BA,Industrials,322.97,332.63,319.12,330.69,6383211,USD
2018-05-04,BA,Industrials,328.04,335.89,328.04,334.43,3655069,USD
2018-05-07,BA,Industrials,335.23,342.98,335.21,340.43,4192224,USD
2018-05-08,BA,Industrials,339.77,341.94,336.61,338.37,4014096,USD
2018-05-09,BA,Industrials,339.49,346.93,338.57,344.5,4347023,USD
2018-05-10,BA,Industrials,343.99,348.57,342.41,344.07,3920357,USD
2018-05-11,BA,Industrials,343.77,345.42,341.05,342.46,2332170,USD
2018-05-14,BA,Industrials,344.0,347.74,343.89,344.59,2520267,USD
2018-05-15,BA,Industrials,343.0,343.85,340.26,342.12,3009053,USD
2018-05-16,BA,Industrials,342.0,343.56,340.3,340.97,2230068,USD
2018-05-17,BA,Industrials,340.47,344.77,340.25,344.14,2483301,USD
2018-05-18,BA,Industrials,345.6,352.05,345.19,351.23,4327659,USD
2018-05-21,BA,Industrials,358.46,365.0,358.45,363.92,6785369,USD
2018-05-22,BA,Industrials,364.0,364.85,354.52,355.02,5389360,USD
2018-05-23,BA,Industrials,352.28,359.6,351.62,359.21,4497516,USD
2018-05-24,BA,Industrials,358.45,360.66,354.37,359.0,3932085,USD
2018-05-25,BA,Industrials,358.12,360.6,357.05,360.09,2463737,USD
2018-05-29,BA,Industrials,357.71,360.97,350.66,352.48,4249593,USD
2018-05-30,BA,Industrials,355.65,358.92,354.1,358.19,2825188,USD
2018-05-31,BA,Industrials,356.83,356.83,351.62,352.16,4406277,USD
2018-06-01,BA,Industrials,355.79,358.15,354.46,356.72,2657837,USD
2018-06-04,BA,Industrials,358.97,363.39,358.85,360.73,2950284,USD
2018-06-05,BA,Industrials,360.5,363.37,358.85,360.1,2567758,USD
2018-06-06,BA,Industrials,362.46,371.6,360.99,371.56,4488412,USD
2018-06-07,BA,Industrials,372.0,374.48,366.05,368.53,4517844,USD
2018-06-08,BA,Industrials,368.14,371.42,365.46,369.5,3292875,USD
2018-06-11,BA,Industrials,371.0,373.33,368.8,370.94,2468521,USD
2018-06-12,BA,Industrials,371.24,372.73,367.99,370.62,2440354,USD
2018-06-13,BA,Industrials,370.67,371.0,363.29,363.85,3867642,USD
2018-06-14,BA,Industrials,366.15,367.64,358.83,362.42,4039532,USD
2018-06-15,BA,Industrials,358.15,361.66,353.47,357.88,9945956,USD
