Date,d10_pd,d9_pd,d8_pd,d7_pd,d6_pd,d5_pd,d4_pd,d3_pd,d2_pd,d1_pd,Trend,VolumeTrend,Volatility,PreviousClose,DayClose
2017-01-19,-1.0,-2.3400000000000034,-2.3900000000000006,-3.8499999999999943,-4.959999999999994,-4.079999999999998,-4.549999999999997,-4.540000000000006,-3.530000000000001,-4.609999999999999,-0.3199393939393942,-0.0231303505999824,1.2150329213646835,86.28,85.19666666666667
2017-01-20,-1.3400000000000034,-1.3900000000000006,-2.8499999999999943,-3.9599999999999937,-3.0799999999999983,-3.549999999999997,-3.5400000000000063,-2.530000000000001,-3.6099999999999994,-5.159999999999997,-0.28806060606060635,-0.021424977377618348,1.0976743597260512,84.73,85.31666666666668
2017-01-23,-0.04999999999999716,-1.509999999999991,-2.6199999999999903,-1.7399999999999949,-2.2099999999999937,-2.200000000000003,-1.1899999999999977,-2.269999999999996,-3.819999999999993,-2.6599999999999966,-0.21969696969697014,0.014791872719612213,0.9512313073064819,85.89,85.13333333333334
2017-01-24,-1.4599999999999937,-2.569999999999993,-1.6899999999999977,-2.1599999999999966,-2.1500000000000057,-1.1400000000000006,-2.219999999999999,-3.769999999999996,-2.6099999999999994,-3.530000000000001,-0.17260606060606137,0.019201137896869152,0.7940780818030427,84.97,85.34333333333332
2017-01-25,-1.1099999999999994,-0.23000000000000398,-0.7000000000000028,-0.6900000000000119,0.3199999999999932,-0.7600000000000051,-2.3100000000000023,-1.1500000000000057,-2.0700000000000074,-1.9500000000000028,-0.1735151515151518,0.023377947658262153,0.7959177093142221,85.09,85.48333333333333
2017-01-26,0.8799999999999955,0.4099999999999966,0.4199999999999875,1.4299999999999926,0.3499999999999943,-1.2000000000000028,-0.04000000000000625,-0.960000000000008,-0.8400000000000034,-0.5900000000000034,-0.2111515151515149,0.014536850939225575,0.8186110187384472,85.34,85.32333333333334
2017-01-27,-0.46999999999999886,-0.46000000000000796,0.5499999999999972,-0.5300000000000011,-2.0799999999999983,-0.9200000000000017,-1.8400000000000034,-1.7199999999999989,-1.4699999999999989,-1.210000000000008,-0.16878787878787885,-0.006633478184424138,0.7652091217438527,85.6,84.75333333333333
2017-01-30,0.009999999999990905,1.019999999999996,-0.060000000000002274,-1.6099999999999994,-0.45000000000000284,-1.3700000000000045,-1.25,-1.0,-0.7400000000000091,-0.8299999999999983,-0.1479999999999996,-0.023620821724434055,0.7463752407469032,85.51,83.89666666666666
2017-01-31,1.0100000000000051,-0.06999999999999318,-1.6199999999999903,-0.45999999999999375,-1.3799999999999955,-1.259999999999991,-1.009999999999991,-0.75,-0.8399999999999892,-1.4899999999999949,-0.15193939393939404,-0.05422586423980962,0.7528353073548019,84.86,83.42666666666666
2017-02-01,-1.0799999999999983,-2.6299999999999955,-1.4699999999999989,-2.3900000000000006,-2.269999999999996,-2.019999999999996,-1.7600000000000051,-1.8499999999999943,-2.5,-3.469999999999999,-0.12339393939393965,-0.003978720750772234,0.6350779479717429,83.89,83.31
2017-02-02,-1.5499999999999972,-0.39000000000000057,-1.3100000000000023,-1.1899999999999977,-0.9399999999999977,-0.6800000000000068,-0.769999999999996,-1.4200000000000017,-2.3900000000000006,-3.3400000000000034,-0.17660606060606107,-0.002803896287129782,0.834611286767679,82.94,83.43333333333334
2017-02-03,1.1599999999999966,0.23999999999999488,0.35999999999999943,0.6099999999999994,0.8699999999999903,0.7800000000000011,0.12999999999999545,-0.8400000000000034,-1.7900000000000063,-1.2800000000000011,-0.2648484848484848,0.005563781795358366,0.9396509990416657,83.45,83.20666666666666
2017-02-06,-0.9200000000000017,-0.7999999999999972,-0.5499999999999972,-0.29000000000000625,-0.37999999999999545,-1.0300000000000011,-2.0,-2.950000000000003,-2.4399999999999977,-2.3499999999999943,-0.25533333333333313,0.024177939715099142,0.9198092193493167,83.54,82.52
2017-02-07,0.12000000000000455,0.37000000000000455,0.6299999999999955,0.5400000000000063,-0.10999999999999943,-1.0799999999999983,-2.030000000000001,-1.519999999999996,-1.4299999999999926,-1.6599999999999966,-0.2912121212121211,0.021641748019261695,0.9717618020893801,83.31,82.03
2017-02-08,0.25,0.5099999999999909,0.4200000000000017,-0.23000000000000398,-1.2000000000000028,-2.1500000000000057,-1.6400000000000006,-1.5499999999999972,-1.7800000000000011,-2.3200000000000074,-0.3284242424242424,0.015567838772106107,1.0424821341394779,82.77,81.94666666666666
2017-02-09,0.2599999999999909,0.1700000000000017,-0.480000000000004,-1.4500000000000028,-2.4000000000000057,-1.8900000000000006,-1.7999999999999972,-2.030000000000001,-2.5700000000000074,-3.8599999999999994,-0.3912121212121209,0.010143030877041822,1.2192887270864101,81.48,82.45333333333333
2017-02-10,-0.0899999999999892,-0.7399999999999949,-1.7099999999999937,-2.6599999999999966,-2.1499999999999915,-2.059999999999988,-2.289999999999992,-2.8299999999999983,-4.11999999999999,-3.759999999999991,-0.3702424242424243,-0.038432468951908175,1.1647184209069592,81.84,82.77999999999999
2017-02-13,-0.6500000000000057,-1.6200000000000045,-2.5700000000000074,-2.0600000000000023,-1.9699999999999989,-2.200000000000003,-2.740000000000009,-4.030000000000001,-3.6700000000000017,-2.990000000000009,-0.2726060606060607,-0.0625225030706711,0.9353502017960971,82.52,82.99333333333333
2017-02-14,-0.9699999999999989,-1.9200000000000017,-1.4099999999999966,-1.3199999999999932,-1.5499999999999972,-2.0900000000000034,-3.3799999999999955,-3.019999999999996,-2.3400000000000034,-1.8599999999999994,-0.15587878787878812,-0.06755277906800941,0.7187795211328715,83.0,82.75999999999999
